$ emulator MultiCharts XAU 3m 20160101-20260904 (XAU_USD-1m.feather)
emulacia MultiCharts: 1209613 barov 3m, 3622347 1m, 0 HTF
  20000/1209613 barov, 22 obchodov
  40000/1209613 barov, 32 obchodov
  60000/1209613 barov, 44 obchodov
  80000/1209613 barov, 58 obchodov
  100000/1209613 barov, 70 obchodov
  120000/1209613 barov, 82 obchodov
  140000/1209613 barov, 98 obchodov
  160000/1209613 barov, 110 obchodov
  180000/1209613 barov, 123 obchodov
  200000/1209613 barov, 130 obchodov
  220000/1209613 barov, 137 obchodov
  240000/1209613 barov, 146 obchodov
  260000/1209613 barov, 164 obchodov
  280000/1209613 barov, 180 obchodov
  300000/1209613 barov, 187 obchodov
  320000/1209613 barov, 201 obchodov
  340000/1209613 barov, 212 obchodov
  360000/1209613 barov, 224 obchodov
  380000/1209613 barov, 237 obchodov
  400000/1209613 barov, 255 obchodov
  420000/1209613 barov, 276 obchodov
  440000/1209613 barov, 289 obchodov
  460000/1209613 barov, 294 obchodov
  480000/1209613 barov, 314 obchodov
  500000/1209613 barov, 328 obchodov
  520000/1209613 barov, 343 obchodov
  540000/1209613 barov, 358 obchodov
  560000/1209613 barov, 379 obchodov
  580000/1209613 barov, 401 obchodov
  600000/1209613 barov, 417 obchodov
  620000/1209613 barov, 431 obchodov
  640000/1209613 barov, 453 obchodov
  660000/1209613 barov, 467 obchodov
  680000/1209613 barov, 483 obchodov
  700000/1209613 barov, 499 obchodov
  720000/1209613 barov, 511 obchodov
  740000/1209613 barov, 528 obchodov
  760000/1209613 barov, 541 obchodov
  780000/1209613 barov, 557 obchodov
  800000/1209613 barov, 577 obchodov
  820000/1209613 barov, 592 obchodov
  840000/1209613 barov, 602 obchodov
  860000/1209613 barov, 618 obchodov
  880000/1209613 barov, 637 obchodov
  900000/1209613 barov, 654 obchodov
  920000/1209613 barov, 668 obchodov
  940000/1209613 barov, 681 obchodov
  960000/1209613 barov, 700 obchodov
  980000/1209613 barov, 712 obchodov
  1000000/1209613 barov, 737 obchodov
  1020000/1209613 barov, 761 obchodov
  1040000/1209613 barov, 773 obchodov
  1060000/1209613 barov, 793 obchodov
  1080000/1209613 barov, 806 obchodov
  1100000/1209613 barov, 830 obchodov
  1120000/1209613 barov, 846 obchodov
  1140000/1209613 barov, 857 obchodov
  1160000/1209613 barov, 870 obchodov
  1180000/1209613 barov, 887 obchodov
  1200000/1209613 barov, 904 obchodov
hotovo: 916 obchodov, nerozhodnutelnych minut 1
kresby: {'orb_box': 5284, 'orb_high': 5284, 'orb_low': 5284, 'orb_entry': 1133}
