$ /Users/martin/document/IBS/.venv/bin/python -m tester.ftrun backtesting --config /Users/martin/document/IBS/deploy/freqtrade/config.tester.cfd.json --userdir /Users/martin/document/IBS/deploy/freqtrade/user_data --strategy ORBStrategy --cache none --export trades --timerange 20250910-20260910 --pairs MNQ/USD --timeframe 1m --dry-run-wallet 10000.0 --fee 0.0 --datadir /Users/martin/document/IBS/data/tester/databento --backtest-directory /Users/martin/document/IBS/deploy/freqtrade/user_data/backtest_results/20260921-115200-3117ea
2026-09-21 13:52:00,789 - freqtrade - INFO - freqtrade 2026.8
2026-09-21 13:52:01,215 - freqtrade.configuration.load_config - INFO - Using config: /Users/martin/document/IBS/deploy/freqtrade/config.tester.cfd.json ...
2026-09-21 13:52:01,216 - freqtrade.loggers - INFO - Enabling colorized output.
2026-09-21 13:52:01,216 - freqtrade.loggers - INFO - Logfile configured
… (skrátené) …
2026-09-21 13:52:01,217 - freqtrade.configuration.configuration - INFO - Using user-data directory: /Users/martin/document/IBS/deploy/freqtrade/user_data ...
2026-09-21 13:52:01,217 - freqtrade.configuration.configuration - INFO - Using data directory: /Users/martin/document/IBS/data/tester/databento ...
2026-09-21 13:52:01,217 - freqtrade.configuration.configuration - INFO - Using /Users/martin/document/IBS/deploy/freqtrade/user_data/backtest_results/20260921-115200-3117ea as backtest directory ...
2026-09-21 13:52:01,219 - freqtrade.exchange.check_exchange - WARNING - Exchange "tester" is known to the ccxt library, available for the bot, but not officially supported by the Freqtrade development
2026-09-21 13:52:01,250 - freqtrade.resolvers.iresolver - INFO - Using resolved strategy ORBStrategy from '/Users/martin/document/IBS/deploy/freqtrade/user_data/strategies/ORBStrategy.py'...
'/Users/martin/document/IBS/.venv/lib/python3.12/site-packages/freqtrade/plugins/pairlist/StaticPairList.py'...
2026-09-21 13:52:01,641 - freqtrade.data.history.datahandlers.idatahandler - WARNING - No history for MNQ/USD, funding_rate, 1h found. Use `freqtrade download-data` to download the data
2026-09-21 13:52:01,641 - freqtrade.data.history.datahandlers.idatahandler - WARNING - No history for MNQ/USD, mark, 1h found. Use `freqtrade download-data` to download the data
2026-09-21 13:52:04,786 - tradebot.adapters.freqtrade.base - INFO - orb MNQ/USD: kresby ulozene do /Users/martin/document/IBS/tester/runs/.profiles/20260921-115200-3117ea.chart.json.gz (1031 objektov)
2026-09-21 13:52:05,089 - tradebot.adapters.freqtrade.callbacks - WARNING - orb MNQ/USD: stake orezany z 47858.00 na 9900.00 (20.7% z chceneho). Limit rizika na obchod sa pri tomto SL a zostatku 
2026-09-21 13:52:05,099 - tradebot.adapters.freqtrade.callbacks - WARNING - orb MNQ/USD: stake orezany z 48044.00 na 9900.00 (20.6% z chceneho). Limit rizika na obchod sa pri tomto SL a zostatku 
2026-09-21 13:52:05,114 - tradebot.adapters.freqtrade.callbacks - WARNING - orb MNQ/USD: stake orezany z 48437.50 na 9900.00 (20.4% z chceneho). Limit rizika na obchod sa pri tomto SL a zostatku 
2026-09-21 13:52:05,119 - tradebot.adapters.freqtrade.callbacks - WARNING - orb MNQ/USD: stake orezany z 49115.00 na 9900.00 (20.2% z chceneho). Limit rizika na obchod sa pri tomto SL a zostatku 
2026-09-21 13:52:05,124 - tradebot.adapters.freqtrade.callbacks - WARNING - orb MNQ/USD: stake orezany z 48983.50 na 9900.00 (20.2% z chceneho). Limit rizika na obchod sa pri tomto SL a zostatku 
2026-09-21 13:52:05,129 - tradebot.adapters.freqtrade.callbacks - WARNING - orb MNQ/USD: stake orezany z 49285.50 na 9900.00 (20.1% z chceneho). Limit rizika na obchod sa pri tomto SL a zostatku 
2026-09-21 13:52:05,134 - tradebot.adapters.freqtrade.callbacks - WARNING - orb MNQ/USD: stake orezany z 49481.50 na 9900.00 (20.0% z chceneho). Limit rizika na obchod sa pri tomto SL a zostatku 
