$ C:\Users\Lenovo\Documents\_Documents\_workplace\git\imbalance_strategy\.venv\Scripts\python.exe -m tester.ftrun backtesting --config C:\Users\Lenovo\Documents\_Documents\_workplace\git\imbalance_strategy\.claude\worktrees\struktura-strategia-6e810b\deploy\freqtrade\config.tester.json --userdir C:\Users\Lenovo\Documents\_Documents\_workplace\git\imbalance_strategy\.claude\worktrees\struktura-strategia-6e810b\deploy\freqtrade\user_data --strategy StructureStrategy --cache none --export trades --timerange 20240904-20250904 --pairs BTC/USDT:USDT --timeframe 5m --dry-run-wallet 10000 --fee 0.0005 --timeframe-detail 1m --datadir C:\Users\Lenovo\Documents\_Documents\_workplace\git\imbalance_strategy\.claude\worktrees\struktura-strategia-6e810b\data\tester\binance
2026-09-10 13:42:53,740 - freqtrade - INFO - freqtrade 2026.8
2026-09-10 13:42:54,410 - freqtrade.configuration.load_config - INFO - Using config: 
C:\Users\Lenovo\Documents\_Documents\_workplace\git\imbalance_strategy\.claude\worktrees\struktura-strategia-6e810b\deploy\freqtrade\config.tester.json ...
2026-09-10 13:42:54,411 - freqtrade.loggers - INFO - Enabling colorized output.
… (skrátené) …
2026-09-10 13:42:54,417 - freqtrade.exchange.check_exchange - WARNING - Exchange "tester" is known to the ccxt library, available for the bot, but not officially supported by the Freqtrade development
2026-09-10 13:43:13,956 - tradebot.adapters.freqtrade.base - WARNING - structure BTC/USDT:USDT: stake orezany z 10595.43 na 8354.22 (78.8% z chceneho). Limit rizika na obchod sa pri tomto SL a 
2026-09-10 13:43:14,026 - tradebot.adapters.freqtrade.base - WARNING - structure BTC/USDT:USDT: stake orezany z 9717.66 na 8239.18 (84.8% z chceneho). Limit rizika na obchod sa pri tomto SL a zostatku
2026-09-10 13:43:44,021 - tradebot.adapters.freqtrade.base - WARNING - structure BTC/USDT:USDT: stake orezany z 10378.16 na 7102.42 (68.4% z chceneho). Limit rizika na obchod sa pri tomto SL a 
2026-09-10 13:44:04,433 - tradebot.adapters.freqtrade.base - WARNING - structure BTC/USDT:USDT: stake orezany z 7533.38 na 7211.68 (95.7% z chceneho). Limit rizika na obchod sa pri tomto SL a zostatku
2026-09-10 13:44:19,606 - tradebot.adapters.freqtrade.base - WARNING - structure BTC/USDT:USDT: stake orezany z 9093.50 na 6512.53 (71.6% z chceneho). Limit rizika na obchod sa pri tomto SL a zostatku
