$ emulator MultiCharts NAS100 3m 20210103-20260904 (NAS100_USD-1m.feather)
emulacia MultiCharts: 646995 barov 3m, 1940333 1m, 388281 HTF
  20000/646995 barov, 15 obchodov
  40000/646995 barov, 39 obchodov
  60000/646995 barov, 48 obchodov
  80000/646995 barov, 59 obchodov
  100000/646995 barov, 68 obchodov
  120000/646995 barov, 79 obchodov
  140000/646995 barov, 91 obchodov
  160000/646995 barov, 102 obchodov
  180000/646995 barov, 117 obchodov
  200000/646995 barov, 126 obchodov
  220000/646995 barov, 145 obchodov
  240000/646995 barov, 154 obchodov
  260000/646995 barov, 164 obchodov
  280000/646995 barov, 172 obchodov
  300000/646995 barov, 192 obchodov
  320000/646995 barov, 201 obchodov
  340000/646995 barov, 218 obchodov
  360000/646995 barov, 233 obchodov
  380000/646995 barov, 242 obchodov
  400000/646995 barov, 252 obchodov
  420000/646995 barov, 266 obchodov
  440000/646995 barov, 277 obchodov
  460000/646995 barov, 286 obchodov
  480000/646995 barov, 298 obchodov
  500000/646995 barov, 316 obchodov
  520000/646995 barov, 334 obchodov
  540000/646995 barov, 346 obchodov
  560000/646995 barov, 351 obchodov
  580000/646995 barov, 366 obchodov
  600000/646995 barov, 374 obchodov
  620000/646995 barov, 388 obchodov
  640000/646995 barov, 402 obchodov
hotovo: 408 obchodov, nerozhodnutelnych minut 0
kresby: {'imb_box': 76557, 'swing': 77636, 'structure': 62446, 'session': 4411, 'sd_zone_pre': 10312, 'sd_zone_post': 10312, 'liq_sweep': 8960, 'skip': 530, 'tp_box': 548, 'sl_box': 548, 'expired': 127, 'sr_level': 8, 'sr_golden': 6}
