$ emulator MultiCharts NAS100 1m 20210103-20260904 (NAS100_USD-1m.feather)
emulacia MultiCharts: 1940333 barov 1m, 1940333 1m, 646995 HTF
  20000/1940333 barov, 20 obchodov
  40000/1940333 barov, 37 obchodov
  60000/1940333 barov, 51 obchodov
  80000/1940333 barov, 69 obchodov
  100000/1940333 barov, 90 obchodov
  120000/1940333 barov, 102 obchodov
  140000/1940333 barov, 115 obchodov
  160000/1940333 barov, 128 obchodov
  180000/1940333 barov, 144 obchodov
  200000/1940333 barov, 164 obchodov
  220000/1940333 barov, 178 obchodov
  240000/1940333 barov, 190 obchodov
  260000/1940333 barov, 199 obchodov
  280000/1940333 barov, 215 obchodov
  300000/1940333 barov, 229 obchodov
  320000/1940333 barov, 246 obchodov
  340000/1940333 barov, 264 obchodov
  360000/1940333 barov, 277 obchodov
  380000/1940333 barov, 299 obchodov
  400000/1940333 barov, 323 obchodov
  420000/1940333 barov, 335 obchodov
  440000/1940333 barov, 348 obchodov
  460000/1940333 barov, 366 obchodov
  480000/1940333 barov, 382 obchodov
  500000/1940333 barov, 394 obchodov
  520000/1940333 barov, 417 obchodov
  540000/1940333 barov, 429 obchodov
  560000/1940333 barov, 445 obchodov
  580000/1940333 barov, 463 obchodov
  600000/1940333 barov, 484 obchodov
  620000/1940333 barov, 508 obchodov
  640000/1940333 barov, 522 obchodov
  660000/1940333 barov, 542 obchodov
  680000/1940333 barov, 559 obchodov
  700000/1940333 barov, 577 obchodov
  720000/1940333 barov, 594 obchodov
  740000/1940333 barov, 603 obchodov
  760000/1940333 barov, 622 obchodov
  780000/1940333 barov, 632 obchodov
  800000/1940333 barov, 642 obchodov
  820000/1940333 barov, 655 obchodov
  840000/1940333 barov, 668 obchodov
  860000/1940333 barov, 689 obchodov
  880000/1940333 barov, 708 obchodov
  900000/1940333 barov, 726 obchodov
  920000/1940333 barov, 739 obchodov
  940000/1940333 barov, 758 obchodov
  960000/1940333 barov, 774 obchodov
  980000/1940333 barov, 793 obchodov
  1000000/1940333 barov, 808 obchodov
  1020000/1940333 barov, 822 obchodov
  1040000/1940333 barov, 836 obchodov
  1060000/1940333 barov, 857 obchodov
  1080000/1940333 barov, 873 obchodov
  1100000/1940333 barov, 891 obchodov
  1120000/1940333 barov, 912 obchodov
  1140000/1940333 barov, 928 obchodov
  1160000/1940333 barov, 946 obchodov
  1180000/1940333 barov, 963 obchodov
  1200000/1940333 barov, 985 obchodov
  1220000/1940333 barov, 1005 obchodov
  1240000/1940333 barov, 1028 obchodov
  1260000/1940333 barov, 1054 obchodov
  1280000/1940333 barov, 1073 obchodov
  1300000/1940333 barov, 1087 obchodov
  1320000/1940333 barov, 1099 obchodov
  1340000/1940333 barov, 1114 obchodov
  1360000/1940333 barov, 1137 obchodov
  1380000/1940333 barov, 1157 obchodov
  1400000/1940333 barov, 1169 obchodov
  1420000/1940333 barov, 1183 obchodov
  1440000/1940333 barov, 1202 obchodov
  1460000/1940333 barov, 1221 obchodov
  1480000/1940333 barov, 1245 obchodov
  1500000/1940333 barov, 1259 obchodov
  1520000/1940333 barov, 1283 obchodov
  1540000/1940333 barov, 1306 obchodov
  1560000/1940333 barov, 1322 obchodov
  1580000/1940333 barov, 1346 obchodov
  1600000/1940333 barov, 1365 obchodov
  1620000/1940333 barov, 1378 obchodov
  1640000/1940333 barov, 1404 obchodov
  1660000/1940333 barov, 1422 obchodov
  1680000/1940333 barov, 1434 obchodov
  1700000/1940333 barov, 1455 obchodov
  1720000/1940333 barov, 1472 obchodov
  1740000/1940333 barov, 1487 obchodov
  1760000/1940333 barov, 1500 obchodov
  1780000/1940333 barov, 1517 obchodov
  1800000/1940333 barov, 1534 obchodov
  1820000/1940333 barov, 1544 obchodov
  1840000/1940333 barov, 1568 obchodov
  1860000/1940333 barov, 1591 obchodov
  1880000/1940333 barov, 1611 obchodov
  1900000/1940333 barov, 1628 obchodov
  1920000/1940333 barov, 1648 obchodov
  1940000/1940333 barov, 1669 obchodov
hotovo: 1669 obchodov, nerozhodnutelnych minut 0
kresby: {'imb_box': 290068, 'swing': 232938, 'structure': 188212, 'session': 4494, 'sd_zone_pre': 25266, 'sd_zone_post': 25266, 'tp_box': 2189, 'sl_box': 2189, 'expired': 510, 'liq_sweep': 16062, 'skip': 2272, 'sr_golden': 6, 'sr_level': 2}
