$ emulator MultiCharts MNQ 3m 20190505-20260910 (MNQ_USD-1m.feather)
emulacia MultiCharts: 865262 barov 3m, 2591788 1m, 865262 HTF
  20000/865262 barov, 6 obchodov
  40000/865262 barov, 15 obchodov
  60000/865262 barov, 16 obchodov
  80000/865262 barov, 19 obchodov
  100000/865262 barov, 33 obchodov
  120000/865262 barov, 53 obchodov
  140000/865262 barov, 67 obchodov
  160000/865262 barov, 88 obchodov
  180000/865262 barov, 108 obchodov
  200000/865262 barov, 113 obchodov
  220000/865262 barov, 139 obchodov
  240000/865262 barov, 165 obchodov
  260000/865262 barov, 174 obchodov
  280000/865262 barov, 179 obchodov
  300000/865262 barov, 187 obchodov
  320000/865262 barov, 210 obchodov
  340000/865262 barov, 243 obchodov
  360000/865262 barov, 274 obchodov
  380000/865262 barov, 297 obchodov
  400000/865262 barov, 313 obchodov
  420000/865262 barov, 334 obchodov
  440000/865262 barov, 353 obchodov
  460000/865262 barov, 372 obchodov
  480000/865262 barov, 383 obchodov
  500000/865262 barov, 395 obchodov
  520000/865262 barov, 407 obchodov
  540000/865262 barov, 418 obchodov
  560000/865262 barov, 424 obchodov
  580000/865262 barov, 433 obchodov
  600000/865262 barov, 442 obchodov
  620000/865262 barov, 457 obchodov
  640000/865262 barov, 471 obchodov
  660000/865262 barov, 483 obchodov
  680000/865262 barov, 499 obchodov
  700000/865262 barov, 527 obchodov
  720000/865262 barov, 537 obchodov
  740000/865262 barov, 541 obchodov
  760000/865262 barov, 546 obchodov
  780000/865262 barov, 561 obchodov
  800000/865262 barov, 577 obchodov
  820000/865262 barov, 595 obchodov
  840000/865262 barov, 614 obchodov
  860000/865262 barov, 625 obchodov
hotovo: 628 obchodov, nerozhodnutelnych minut 0
kresby: {'imb_box': 42214, 'structure': 81254, 'swing': 105075, 'session': 3859, 'sd_zone_pre': 37052, 'sd_zone_post': 37052, 'skip': 1199, 'liq_sweep': 11798, 'tp_box': 789, 'sl_box': 789, 'expired': 161, 'sr_level': 8, 'sr_golden': 6}
