$ emulator MultiCharts XAU 3m 20160101-20260904 (XAU_USD-1m.feather)
emulacia MultiCharts: 1209613 barov 3m, 3622347 1m, 0 HTF
  20000/1209613 barov, 20 obchodov
  40000/1209613 barov, 33 obchodov
  60000/1209613 barov, 42 obchodov
  80000/1209613 barov, 60 obchodov
  100000/1209613 barov, 72 obchodov
  120000/1209613 barov, 82 obchodov
  140000/1209613 barov, 102 obchodov
  160000/1209613 barov, 116 obchodov
  180000/1209613 barov, 129 obchodov
  200000/1209613 barov, 135 obchodov
  220000/1209613 barov, 143 obchodov
  240000/1209613 barov, 155 obchodov
  260000/1209613 barov, 173 obchodov
  280000/1209613 barov, 188 obchodov
  300000/1209613 barov, 201 obchodov
  320000/1209613 barov, 214 obchodov
  340000/1209613 barov, 229 obchodov
  360000/1209613 barov, 249 obchodov
  380000/1209613 barov, 266 obchodov
  400000/1209613 barov, 282 obchodov
  420000/1209613 barov, 298 obchodov
  440000/1209613 barov, 316 obchodov
  460000/1209613 barov, 324 obchodov
  480000/1209613 barov, 348 obchodov
  500000/1209613 barov, 367 obchodov
  520000/1209613 barov, 381 obchodov
  540000/1209613 barov, 395 obchodov
  560000/1209613 barov, 410 obchodov
  580000/1209613 barov, 429 obchodov
  600000/1209613 barov, 443 obchodov
  620000/1209613 barov, 451 obchodov
  640000/1209613 barov, 469 obchodov
  660000/1209613 barov, 479 obchodov
  680000/1209613 barov, 496 obchodov
  700000/1209613 barov, 510 obchodov
  720000/1209613 barov, 520 obchodov
  740000/1209613 barov, 540 obchodov
  760000/1209613 barov, 556 obchodov
  780000/1209613 barov, 569 obchodov
  800000/1209613 barov, 584 obchodov
  820000/1209613 barov, 597 obchodov
  840000/1209613 barov, 608 obchodov
  860000/1209613 barov, 620 obchodov
  880000/1209613 barov, 642 obchodov
  900000/1209613 barov, 656 obchodov
  920000/1209613 barov, 669 obchodov
  940000/1209613 barov, 690 obchodov
  960000/1209613 barov, 711 obchodov
  980000/1209613 barov, 729 obchodov
  1000000/1209613 barov, 754 obchodov
  1020000/1209613 barov, 783 obchodov
  1040000/1209613 barov, 811 obchodov
  1060000/1209613 barov, 827 obchodov
  1080000/1209613 barov, 851 obchodov
  1100000/1209613 barov, 878 obchodov
  1120000/1209613 barov, 901 obchodov
  1140000/1209613 barov, 922 obchodov
  1160000/1209613 barov, 935 obchodov
  1180000/1209613 barov, 947 obchodov
  1200000/1209613 barov, 963 obchodov
hotovo: 974 obchodov, nerozhodnutelnych minut 1
kresby: {'orb_box': 5284, 'orb_high': 5284, 'orb_low': 5284, 'orb_entry': 974}
