$ emulator MultiCharts XAU 3m 20160101-20260904 (XAU_USD-1m.feather)
emulacia MultiCharts: 1209613 barov 3m, 3622347 1m, 0 HTF
  20000/1209613 barov, 36 obchodov
  40000/1209613 barov, 55 obchodov
  60000/1209613 barov, 79 obchodov
  80000/1209613 barov, 108 obchodov
  100000/1209613 barov, 131 obchodov
  120000/1209613 barov, 153 obchodov
  140000/1209613 barov, 183 obchodov
  160000/1209613 barov, 202 obchodov
  180000/1209613 barov, 224 obchodov
  200000/1209613 barov, 241 obchodov
  220000/1209613 barov, 259 obchodov
  240000/1209613 barov, 276 obchodov
  260000/1209613 barov, 310 obchodov
  280000/1209613 barov, 338 obchodov
  300000/1209613 barov, 357 obchodov
  320000/1209613 barov, 386 obchodov
  340000/1209613 barov, 414 obchodov
  360000/1209613 barov, 441 obchodov
  380000/1209613 barov, 468 obchodov
  400000/1209613 barov, 499 obchodov
  420000/1209613 barov, 529 obchodov
  440000/1209613 barov, 560 obchodov
  460000/1209613 barov, 575 obchodov
  480000/1209613 barov, 609 obchodov
  500000/1209613 barov, 640 obchodov
  520000/1209613 barov, 668 obchodov
  540000/1209613 barov, 694 obchodov
  560000/1209613 barov, 725 obchodov
  580000/1209613 barov, 760 obchodov
  600000/1209613 barov, 795 obchodov
  620000/1209613 barov, 828 obchodov
  640000/1209613 barov, 858 obchodov
  660000/1209613 barov, 884 obchodov
  680000/1209613 barov, 913 obchodov
  700000/1209613 barov, 944 obchodov
  720000/1209613 barov, 965 obchodov
  740000/1209613 barov, 1003 obchodov
  760000/1209613 barov, 1036 obchodov
  780000/1209613 barov, 1067 obchodov
  800000/1209613 barov, 1104 obchodov
  820000/1209613 barov, 1135 obchodov
  840000/1209613 barov, 1159 obchodov
  860000/1209613 barov, 1186 obchodov
  880000/1209613 barov, 1220 obchodov
  900000/1209613 barov, 1252 obchodov
  920000/1209613 barov, 1277 obchodov
  940000/1209613 barov, 1314 obchodov
  960000/1209613 barov, 1348 obchodov
  980000/1209613 barov, 1380 obchodov
  1000000/1209613 barov, 1428 obchodov
  1020000/1209613 barov, 1467 obchodov
  1040000/1209613 barov, 1502 obchodov
  1060000/1209613 barov, 1533 obchodov
  1080000/1209613 barov, 1567 obchodov
  1100000/1209613 barov, 1608 obchodov
  1120000/1209613 barov, 1644 obchodov
  1140000/1209613 barov, 1675 obchodov
  1160000/1209613 barov, 1697 obchodov
  1180000/1209613 barov, 1730 obchodov
  1200000/1209613 barov, 1762 obchodov
hotovo: 1781 obchodov, nerozhodnutelnych minut 1
kresby: {'orb_box': 5284, 'orb_high': 5284, 'orb_low': 5284, 'orb_entry': 1781}
