$ emulator MultiCharts NAS100 3m 20210103-20260904 (NAS100_USD-1m.feather)
emulacia MultiCharts: 646995 barov 3m, 1940333 1m, 646995 HTF
  20000/646995 barov, 49 obchodov
  40000/646995 barov, 98 obchodov
  60000/646995 barov, 131 obchodov
  80000/646995 barov, 171 obchodov
  100000/646995 barov, 210 obchodov
  120000/646995 barov, 247 obchodov
  140000/646995 barov, 291 obchodov
  160000/646995 barov, 330 obchodov
  180000/646995 barov, 365 obchodov
  200000/646995 barov, 400 obchodov
  220000/646995 barov, 449 obchodov
  240000/646995 barov, 495 obchodov
  260000/646995 barov, 532 obchodov
  280000/646995 barov, 563 obchodov
  300000/646995 barov, 610 obchodov
  320000/646995 barov, 649 obchodov
  340000/646995 barov, 688 obchodov
  360000/646995 barov, 738 obchodov
  380000/646995 barov, 774 obchodov
  400000/646995 barov, 821 obchodov
  420000/646995 barov, 858 obchodov
  440000/646995 barov, 904 obchodov
  460000/646995 barov, 939 obchodov
  480000/646995 barov, 981 obchodov
  500000/646995 barov, 1033 obchodov
  520000/646995 barov, 1076 obchodov
  540000/646995 barov, 1116 obchodov
  560000/646995 barov, 1154 obchodov
  580000/646995 barov, 1195 obchodov
  600000/646995 barov, 1237 obchodov
  620000/646995 barov, 1288 obchodov
  640000/646995 barov, 1335 obchodov
hotovo: 1349 obchodov, nerozhodnutelnych minut 3
kresby: {'imb_box': 109719, 'swing': 77636, 'structure': 62446, 'session': 4411, 'sd_zone_pre': 25283, 'sd_zone_post': 25283, 'liq_sweep': 8960, 'tp_box': 1798, 'sl_box': 1798, 'skip': 1960, 'expired': 413, 'sr_level': 8, 'sr_golden': 6}
